Date,AMD,ASML,AVGO,INTC,KLA,MU,NVDA,NXP,QCOM,TSM
2014-06-17,4.46999979019165,85.44720458984375,58.66324996948242,24.78157615661621,50.5099983215332,32.25,4.6753106117248535,10.5652494430542,63.1370849609375,16.75130844116211
2014-06-18,4.400000095367432,87.33854675292969,58.44986343383789,24.76502799987793,50.84000015258789,32.060001373291016,4.670542240142822,10.62645149230957,63.161006927490234,16.82221794128418
2014-06-19,4.360000133514404,87.52579498291016,58.21186828613281,24.897415161132812,50.439998626708984,31.809999465942383,4.563255786895752,10.611151695251465,63.607627868652344,17.090116500854492
2014-06-20,4.099999904632568,88.76171875,58.73711395263672,24.988433837890625,50.349998474121094,31.850000381469727,4.513187408447266,10.634103775024414,63.69538879394531,16.664634704589844
2014-06-23,4.010000228881836,87.02018737792969,58.46626663208008,25.013256072998047,,31.260000228881836,4.46073579788208,10.68000602722168,63.35243225097656,16.428258895874023
2014-06-24,3.940000057220459,86.35541534423828,57.99848937988281,25.236665725708008,51.4900016784668,32.5,4.391596794128418,10.695306777954102,62.833980560302734,16.373104095458984
2014-06-25,3.9600000381469727,86.92655181884766,58.78632354736328,25.55108642578125,51.0099983215332,32.34000015258789,4.43689489364624,10.756507873535156,62.251747131347656,16.570083618164062
2014-06-26,4.03000020980835,86.33670043945312,58.23649215698242,25.468345642089844,50.939998626708984,32.0,4.377292156219482,10.748858451843262,62.82600784301758,16.562206268310547
2014-06-27,4.110000133514404,86.46776580810547,58.220069885253906,25.592456817626953,51.119998931884766,31.510000228881836,4.3820600509643555,10.794760704040527,63.00147247314453,16.767066955566406
2014-06-30,4.190000057220459,87.32917022705078,59.147457122802734,25.567642211914062,52.08000183105469,32.95000076293945,4.420207500457764,10.771806716918945,63.16897964477539,16.853734970092773
2014-07-01,4.21999979019165,88.63999938964844,60.756011962890625,25.63382911682129,52.939998626708984,33.97999954223633,4.470272541046143,10.764156341552734,63.59170913696289,17.31073760986328
2014-07-02,4.340000152587891,87.95649719238281,60.994022369384766,25.63382911682129,53.27000045776367,33.7599983215332,4.453585147857666,10.687654495239258,63.9426383972168,17.6337833404541
2014-07-03,4.239999771118164,89.59501647949219,61.6998176574707,25.766218185424805,53.45000076293945,33.72999954223633,4.494115829467773,10.557597160339355,64.59667205810547,17.893798828125
2014-07-07,4.260000228881836,89.99764251708984,61.166351318359375,25.675207138061523,54.56999969482422,32.86000061035156,4.4583539962768555,10.595848083496094,64.46107482910156,17.862281799316406
2014-07-08,4.21999979019165,88.61190795898438,60.23077392578125,25.47662353515625,54.22999954223633,33.130001068115234,4.422591209411621,10.62645149230957,64.32547760009766,17.783493041992188
2014-07-09,4.230000019073486,87.54451751708984,60.92015075683594,25.55936050415039,54.189998626708984,32.88999938964844,4.556102275848389,10.64940357208252,64.42118072509766,17.665300369262695
2014-07-10,4.289999961853027,86.96400451660156,60.03378677368164,25.865514755249023,54.63999938964844,32.77000045776367,4.532262802124023,10.634103775024414,64.1500244140625,18.08289909362793
2014-07-11,4.369999885559082,85.59700775146484,60.07483673095703,25.857234954833984,54.7400016784668,32.79999923706055,4.541799068450928,10.62104320526123,63.488037109375,17.972591400146484
2014-07-14,4.639999866485596,84.97904968261719,60.76422119140625,26.055822372436523,54.77000045776367,33.59000015258789,4.599018096923828,10.59032917022705,63.4242057800293,18.256181716918945
2014-07-15,4.53000020980835,84.8573226928711,60.25539016723633,26.23785400390625,54.779998779296875,34.02000045776367,4.618091583251953,10.582651138305664,63.36040115356445,18.103107452392578
2014-07-16,4.659999847412109,82.760009765625,60.444149017333984,28.670509338378906,54.54999923706055,34.63999938964844,4.613321781158447,10.56728744506836,63.503971099853516,16.862398147583008
2014-07-17,4.570000171661377,80.71885681152344,59.0079345703125,27.884449005126953,54.540000915527344,33.04999923706055,4.601402282714844,10.644083976745605,62.299598693847656,16.274267196655273
2014-07-18,3.8299999237060547,80.37242126464844,61.552085876464844,27.884449005126953,,33.150001525878906,4.396367073059082,10.62104320526123,63.32052230834961,16.499849319458008
2014-07-21,3.7799999713897705,81.88924407958984,61.89678192138672,28.182323455810547,54.7599983215332,33.06999969482422,4.422591209411621,10.582651138305664,63.54385757446289,16.45956802368164
2014-07-22,3.799999952316284,81.6270751953125,61.872161865234375,28.786348342895508,55.02000045776367,33.630001068115234,4.403518199920654,10.636404037475586,65.0273666381836,16.68515396118164
2014-07-23,3.759999990463257,81.47726440429688,60.427734375,28.546396255493164,55.130001068115234,33.68000030517578,4.3105363845825195,10.613369941711426,65.08317565917969,16.66098403930664
2014-07-24,3.7300000190734863,81.18701171875,59.5085563659668,28.33953857421875,54.27000045776367,33.880001068115234,4.317688465118408,10.598007202148438,60.75228500366211,16.830171585083008
2014-07-25,3.759999990463257,79.55782318115234,57.382957458496094,28.33953857421875,51.459999084472656,33.41999816894531,4.241397380828857,10.605690002441406,60.69645690917969,16.39512062072754
2014-07-28,3.7300000190734863,79.09905242919922,57.86716842651367,28.322986602783203,52.970001220703125,31.979999542236328,4.22470760345459,10.636404037475586,60.48111343383789,16.411230087280273
2014-07-29,3.7899999618530273,77.97547149658203,57.35013961791992,28.289886474609375,53.279998779296875,32.130001068115234,4.239012718200684,10.582651138305664,60.06635665893555,16.548192977905273
2014-07-30,3.819999933242798,89.08007049560547,57.86716842651367,28.422283172607422,53.09000015258789,32.529998779296875,4.3105363845825195,10.544244766235352,60.64859390258789,16.69321060180664
2014-07-31,3.9100000858306885,88.1624755859375,56.939788818359375,28.041664123535156,53.41999816894531,30.549999237060547,4.1722564697265625,10.582651138305664,58.79818344116211,16.113134384155273
2014-08-01,3.9700000286102295,86.42095184326172,57.809715270996094,27.917543411254883,53.29999923706055,31.09000015258789,4.217554092407227,10.59032917022705,57.86501693725586,16.274267196655273
2014-08-04,4.0,85.269287109375,58.5483512878418,28.17404556274414,53.31999969482422,31.690000534057617,4.208017349243164,10.551928520202637,58.43131637573242,16.524023056030273
2014-08-05,4.079999923706055,85.04458618164062,57.54709243774414,27.33694839477539,53.47999954223633,31.09000015258789,4.210402011871338,10.47513484954834,58.0245361328125,15.952000617980957
2014-08-06,4.119999885559082,86.2524185180664,57.686622619628906,27.3619327545166,53.459999084472656,30.68000030517578,4.205634593963623,10.482812881469727,58.136207580566406,16.145366668701172
2014-08-07,4.099999904632568,85.8685302734375,57.14496612548828,27.2203369140625,53.61000061035156,29.68000030517578,4.162718296051025,10.490492820739746,57.817169189453125,16.04062843322754
2014-08-08,4.119999885559082,85.58763885498047,57.801513671875,27.153697967529297,53.209999084472656,30.040000915527344,4.529877662658691,10.505849838256836,58.92581558227539,15.943950653076172
2014-08-11,4.139999866485596,86.70183563232422,58.12157440185547,27.5035343170166,53.81999969482422,30.739999771118164,4.506034851074219,10.513529777526855,59.603763580322266,16.153419494628906
2014-08-12,4.079999923706055,85.55020141601562,58.39240646362305,27.595155715942383,54.15999984741211,30.700000762939453,4.506034851074219,10.505849838256836,59.1331901550293,16.105077743530273
2014-08-13,4.110000133514404,85.47528839111328,59.06540298461914,28.40310287475586,54.40999984741211,31.3799991607666,4.532262802124023,10.562128067016602,59.420310974121094,16.379005432128906
2014-08-14,4.079999923706055,85.28802490234375,60.60008239746094,28.269834518432617,54.09000015258789,31.040000915527344,4.482193946838379,10.57755184173584,59.6276969909668,16.54014015197754
2014-08-15,4.130000114440918,85.95281982421875,61.379730224609375,28.461410522460938,54.459999084472656,31.489999771118164,4.539414882659912,10.616098403930664,59.348541259765625,16.47568130493164
2014-08-18,4.210000038146973,86.94527435302734,61.855751037597656,28.66131591796875,55.33000183105469,32.040000915527344,4.601402282714844,10.600674629211426,59.84303665161133,16.49179458618164
2014-08-19,4.269999980926514,87.16999053955078,62.06093978881836,28.60300064086914,55.400001525878906,32.400001525878906,4.638519763946533,10.62380599975586,59.922786712646484,16.709321975708008
2014-08-20,4.28000020980835,86.57075500488281,62.68463897705078,28.736282348632812,56.099998474121094,33.29999923706055,4.60978364944458,10.59296703338623,60.9676399230957,16.789892196655273
2014-08-21,4.239999771118164,88.10630798339844,62.5943603515625,29.277687072753906,56.15999984741211,33.189998626708984,4.566678524017334,10.600674629211426,61.23085021972656,16.61264419555664
